age,weight,height,income_lpa,smoker,city,occupation,insurance_premium_category
74,100.8,1.57,18.183155881986625,True,Codybury,retired,High
74,110.0,1.87,9.49299541293412,False,New Lori,government_job,High
56,98.7,1.81,44.8867583352477,False,Port John,unemployed,Medium
57,112.7,1.56,0.8842299298149796,True,North Michelle,retired,High
74,52.0,1.68,24.601633154190505,True,Samuelview,unemployed,Medium
66,119.8,1.73,33.397503079760604,False,Adamsburgh,business_owner,High
59,85.8,1.71,2.9043854404114877,True,Michaelberg,student,High
35,111.1,1.68,1.0883397128451984,False,East Jay,retired,High
66,52.5,1.58,9.369170825997188,False,New Sierrafort,unemployed,High
23,90.9,1.79,25.26361170141731,False,North Jillville,private_job,Low
42,51.9,1.66,6.881745019674091,True,Phamburgh,retired,Medium
66,92.0,1.61,36.38482354433153,True,Chapmanport,government_job,Low
62,116.0,1.71,9.9226744469679,False,Watsonfurt,student,High
21,93.0,1.78,20.499911909159447,True,Laurenberg,unemployed,Medium
54,90.4,1.64,14.533125603243498,True,West Heather,unemployed,Medium
60,76.9,1.8,2.7492825242741974,False,Laneville,government_job,Medium
56,111.1,1.69,5.946669285217056,True,Courtneychester,freelancer,High
75,77.7,1.64,42.59119701488854,True,Christianview,private_job,High
32,80.5,1.89,2.3144439284490512,False,Port Keithville,business_owner,Low
37,64.6,1.8,15.320649114702649,True,Lake Sandra,student,Medium
52,107.8,1.6,0.6778935311411847,True,Bryantville,retired,High
35,52.8,1.54,1.943227993972274,False,East Crystal,government_job,Medium
37,62.8,1.87,47.29195774274909,True,Corymouth,student,Low
75,102.2,1.73,18.81469387981354,True,Jeanland,business_owner,Low
23,83.9,1.76,22.792245206343672,False,Martinview,unemployed,High
42,80.3,1.6,8.525242701797008,False,Samanthaborough,freelancer,Low
46,88.3,1.86,0.6082615473661608,False,Port Anthony,retired,Low
69,59.2,1.85,1.636560119288565,True,Port Kaylamouth,government_job,Medium
61,118.3,1.87,1.162469485875684,False,Kristinstad,retired,Medium
53,99.6,1.82,19.894826201780496,True,North Leslie,business_owner,Low
75,111.6,1.55,5.07047400374098,False,East Maryside,retired,Low
23,62.3,1.88,2.9142125711009474,False,South Holly,retired,Medium
56,69.7,1.9,9.643473152055826,False,Vazquezborough,retired,Medium
72,71.9,1.57,27.981220819903967,True,Charleston,student,High
57,96.7,1.86,6.2525320080867255,False,Brianaborough,government_job,Low
60,64.5,1.71,15.460449275846823,True,Port Camerontown,freelancer,High
19,107.1,1.6,44.67439413070685,False,Jennaborough,private_job,Low
55,77.1,1.61,2.6508433057164256,True,Campbelltown,retired,High
51,63.4,1.9,44.47572298104552,False,North Spencerville,unemployed,Medium
55,71.6,1.72,5.190520889525413,True,West Joseph,freelancer,Low
74,52.6,1.84,1.3771920436091092,True,Bruceport,retired,High
20,80.5,1.7,47.83833952731069,True,Harrisfurt,unemployed,High
35,116.6,1.6,29.86703025407835,False,Mikaylaville,private_job,High
30,53.0,1.71,44.73624261757988,False,Howardburgh,private_job,High
59,72.6,1.66,29.48096841354427,True,Lake Deborahhaven,business_owner,Medium
67,94.7,1.81,12.789435929389878,False,Lake Rebecca,government_job,High
61,53.7,1.73,37.67177080660272,True,Randyfurt,freelancer,Medium
39,57.1,1.67,18.438997402144945,False,Underwoodhaven,business_owner,Medium
66,79.6,1.87,18.06295525707296,False,North Jeffreystad,private_job,Medium
34,54.2,1.89,10.489055388908234,True,Lake Spencer,government_job,Low
59,57.0,1.82,15.092813142066372,False,Ramosside,government_job,Medium
41,64.1,1.82,48.42118739728012,False,West Amy,private_job,High
43,74.2,1.63,31.23126585040579,True,Karenshire,unemployed,Low
61,77.4,1.89,0.5691709305207833,False,Guzmanbury,retired,Low
20,117.4,1.85,12.781342974049892,False,New Gary,business_owner,Low
32,77.8,1.64,9.08235908486973,False,North Matthewfurt,business_owner,Low
66,69.9,1.79,36.83009834919712,False,Clarkview,unemployed,High
49,78.7,1.61,15.08322618814664,True,New Alexis,government_job,Low
66,51.3,1.61,21.91200578900733,False,Joshuaview,student,Medium
51,68.1,1.81,5.822890269582787,False,North Cameronmouth,retired,Medium
21,101.9,1.8,37.3057893483648,False,West Stephanieport,private_job,Medium
25,53.0,1.72,0.6414117157051865,False,East Jeffrey,government_job,Medium
22,59.3,1.77,41.4430384029054,True,East Annport,unemployed,Low
75,72.0,1.6,13.47728266933337,True,New Victoriaville,student,High
50,61.2,1.68,45.93467808684783,True,Christophermouth,private_job,Medium
64,57.1,1.63,38.01354146056868,False,West Christian,government_job,High
42,53.6,1.81,46.37418325461253,True,Port Melissa,private_job,Medium
32,51.3,1.74,0.5952512175443683,True,Lake Kevin,retired,Medium
37,95.7,1.74,49.986203699485785,False,Millerview,private_job,High
59,111.5,1.68,32.33719987973008,False,South Tara,student,High
47,82.6,1.84,3.0180260704222506,True,Tamaramouth,retired,Medium
60,78.8,1.62,19.817949867940296,True,North Bobby,student,High
59,101.1,1.62,48.3422642902907,True,Brownland,business_owner,Low
62,104.4,1.56,13.39522305707336,False,Port Brittany,retired,Medium
43,69.9,1.62,34.371374555543085,False,Lake Megan,unemployed,High
72,66.2,1.63,44.87342543374408,False,Anthonystad,student,Medium
41,69.7,1.81,8.25941374623779,True,Grayhaven,retired,Medium
62,72.6,1.54,18.245768744053088,True,Millerburgh,unemployed,High
30,94.8,1.86,24.499836421641987,True,Reyeshaven,government_job,Medium
30,55.5,1.62,17.091384105528814,True,Lake Shawnland,private_job,Medium
32,90.8,1.58,19.046620729487834,False,Richardshire,freelancer,High
51,118.8,1.66,27.5012978394201,False,Lake Victoria,government_job,High
62,117.5,1.88,31.798970503100318,False,Lake Steven,business_owner,Medium
57,118.9,1.71,3.3469619640445742,False,West Carlaland,retired,High
72,57.6,1.66,42.67115766196277,False,West Jamesport,private_job,Low
36,112.2,1.83,2.766527294629591,False,Julieton,government_job,Medium
64,90.4,1.69,4.067044002748288,False,Benjaminside,student,Low
74,93.5,1.84,0.5784693342802233,True,Lake Normaview,retired,Low
53,72.5,1.75,3.6875809828091737,False,New Matthewshire,retired,Low
59,71.9,1.74,10.388587480537195,True,Nunezshire,retired,Medium
32,92.3,1.56,21.919044925557643,False,Lake Catherineshire,private_job,Low
19,66.7,1.56,22.302095828639963,False,Patriciaburgh,business_owner,Low
44,81.3,1.65,28.89230237821786,False,East Cindyport,business_owner,High
59,51.8,1.69,0.6078362152493814,True,East Daniel,student,Medium
45,109.0,1.59,9.60145683163569,True,Salazarview,private_job,Low
34,52.6,1.54,38.001692119312885,True,Turnerborough,business_owner,Low
21,113.5,1.84,9.086630623180532,True,Ebonyport,freelancer,High
48,112.0,1.74,8.292520517300078,True,Kellyhaven,government_job,Low
27,106.5,1.87,36.46590487942954,False,Port Jacob,private_job,High
37,118.8,1.82,33.10974703602977,False,Stevensberg,government_job,High
64,73.6,1.77,16.884557634931237,False,Keithfurt,student,Medium
35,74.0,1.65,0.619182817077036,True,Averyfort,retired,Low
25,102.9,1.68,3.584228947081901,False,Bennettborough,freelancer,Medium
26,95.9,1.87,10.231576896318298,False,Courtneyborough,unemployed,Medium
53,95.1,1.71,1.283951170296171,True,New Anna,government_job,High
48,114.8,1.87,5.4397369874989545,False,West Todd,freelancer,Low
25,79.5,1.66,33.98591550508664,False,Evansville,private_job,Medium
24,52.0,1.84,11.95451235449366,True,Garciaside,government_job,Medium
51,118.8,1.65,0.771625104045609,False,Robinsonbury,freelancer,Low
52,87.9,1.63,3.876904100002474,True,Weaverville,government_job,Low
38,55.6,1.89,41.91446419373288,False,Brownmouth,unemployed,Low
40,74.8,1.85,49.52515859022411,False,East Angela,unemployed,Medium
36,112.7,1.85,17.17743429160117,False,Raymondland,government_job,Medium
65,51.2,1.68,4.803452211220069,True,Normanside,unemployed,Medium
34,61.8,1.64,9.443829154995695,False,South Ambershire,freelancer,Medium
28,76.5,1.84,11.581200552601068,False,Lake Samuel,student,High
21,109.6,1.77,48.72189002932415,False,Lake Michael,private_job,Medium
35,64.7,1.69,2.214762378371148,False,South Jacqueline,retired,Low
26,108.9,1.89,31.682257402727387,True,Margaretfort,student,Medium
64,52.4,1.68,25.289309029882325,False,Woodfurt,retired,Medium
27,72.6,1.63,46.78354467013565,False,Cesarhaven,unemployed,Low
52,80.6,1.56,4.951387894595222,True,Williamsmouth,retired,High
41,108.0,1.68,18.79660724328781,False,Woodtown,unemployed,High
59,54.4,1.69,7.169920989199287,False,Ginastad,student,Low
33,57.0,1.73,16.01407453194151,False,Markfurt,freelancer,High
67,64.8,1.7,42.34218828350122,False,Hannahside,government_job,Medium
62,51.1,1.69,3.1290190559165487,False,Belindaside,freelancer,Medium
58,71.7,1.73,34.01156841069998,False,Shieldsland,unemployed,Medium
28,78.2,1.71,41.82794915558855,False,Myersstad,unemployed,Low
59,70.7,1.63,1.9509165016345047,False,Reedhaven,freelancer,Medium
26,115.3,1.87,43.37978264619144,False,East Michael,unemployed,Low
29,56.7,1.89,26.32776753419349,False,North Rachel,private_job,Low
47,113.6,1.53,5.468630849451246,True,Luceroview,government_job,High
42,85.5,1.69,0.6778956025412453,True,Port Anneburgh,retired,Medium
57,79.0,1.78,13.425805074887265,False,Davidstad,government_job,Medium
66,55.0,1.77,11.997176421235697,True,Jonesland,government_job,Low
75,100.6,1.89,25.837816588486383,False,Lake Alan,business_owner,High
66,104.0,1.67,9.647822392729026,True,East Davidstad,government_job,Low
67,117.7,1.9,1.3568196042880825,False,Port Sherry,retired,High
46,55.4,1.87,14.274224806118031,True,Carlosside,retired,High
44,108.8,1.89,2.4782312414043264,False,Port Rogerview,student,High
19,75.1,1.58,33.107806530548345,True,Port Brandonstad,unemployed,Low
65,117.4,1.84,27.62123865189818,False,New Dawnview,business_owner,High
51,111.4,1.89,0.8349480841814587,False,Lake Amybury,retired,Medium
43,115.8,1.68,5.85361946773201,False,Rodriguezfurt,freelancer,Low
33,67.3,1.82,33.99954762487886,True,North Matthew,business_owner,Medium
29,104.3,1.61,30.747677082645566,True,East Amyfurt,unemployed,Medium
20,57.9,1.83,30.364918954559595,False,Brittanyfurt,private_job,Medium
58,57.4,1.78,5.565296415850226,True,Port Lisabury,business_owner,Medium
68,68.5,1.54,28.54778163450083,True,Cameronton,government_job,Medium
60,75.9,1.87,17.080108206546843,False,Dawnfurt,government_job,Medium
58,93.1,1.71,0.7738074181378947,False,Port Robertmouth,retired,Low
44,101.1,1.63,14.621367397452117,False,Sheristad,retired,Medium
59,101.4,1.84,3.6546900936557294,False,New Benjamin,government_job,High
70,95.1,1.84,7.975146512893317,False,Lake Amandaborough,student,Low
69,84.1,1.78,34.85415510690987,False,South Jose,business_owner,Low
69,88.2,1.77,48.06409886583098,True,Port Joseph,private_job,Low
66,64.2,1.76,31.45190516680927,True,Thompsonhaven,retired,High
75,92.4,1.54,2.1569187102770195,False,South Michael,retired,Medium
22,53.2,1.63,27.477897324872377,True,Jeffreymouth,freelancer,Low
74,94.6,1.76,0.5775650807258069,False,South Daniel,retired,Low
32,89.1,1.67,49.19905039433736,True,South John,private_job,Medium
67,54.3,1.81,27.530818639307,True,South Jane,student,Medium
71,88.8,1.86,0.7780714304688376,True,South Amandahaven,retired,Medium
44,72.3,1.78,10.88591596295845,False,Douglasport,private_job,Medium
68,60.7,1.86,40.11452948145189,True,Chadburgh,government_job,High
72,62.3,1.67,34.66032417772301,True,Hernandezview,unemployed,Low
22,52.6,1.54,12.063549645044024,True,Wardside,government_job,Medium
39,104.1,1.59,11.551046414133111,False,Port Courtneyside,government_job,Medium
60,52.4,1.54,5.435034964578041,True,West Marissafort,government_job,Medium
19,105.3,1.77,0.9611424381327216,True,Jasonchester,retired,Low
31,91.3,1.85,48.56369211864576,False,South Jasontown,unemployed,Medium
34,99.7,1.89,42.49322455218035,False,Amymouth,unemployed,High
53,75.2,1.58,0.5830902425465592,True,Michaelmouth,retired,Medium
47,87.6,1.61,1.248452723332655,False,Marytown,retired,Medium
50,108.9,1.63,35.388642175947325,False,Keithville,government_job,Low
71,108.5,1.68,5.268918555127429,False,Abbottbury,government_job,High
50,60.6,1.8,11.332033639863392,True,Lake Daniel,government_job,Medium
64,98.3,1.64,7.69535998807576,False,Port William,retired,High
46,116.4,1.64,8.031160211483407,True,Weeksstad,student,Low
23,83.3,1.74,2.2931488145198093,False,Smithport,freelancer,Low
64,69.3,1.7,23.33432778315161,True,Robertmouth,retired,Medium
37,58.3,1.59,43.79768054047728,False,Port Traceyborough,business_owner,Medium
66,99.9,1.62,0.7232661529202112,True,Kennethborough,student,High
40,88.6,1.58,3.682380769838288,True,Knighthaven,retired,High
53,108.1,1.88,4.948539983342815,False,Carrillomouth,retired,Medium
66,117.9,1.59,37.095418243597294,False,Chelseaside,retired,High
57,58.5,1.56,0.8925354166636683,False,Cochrantown,retired,Low
69,89.3,1.89,40.77018464178157,True,Timothyside,unemployed,Low
43,110.3,1.9,34.42119764213663,False,Acevedoville,unemployed,High
53,112.6,1.57,9.551096458876676,False,Bradybury,freelancer,Low
62,74.6,1.65,11.360230318911494,True,New James,unemployed,Medium
44,53.9,1.54,0.7161152451794921,False,Thompsonside,government_job,High
67,54.7,1.69,22.63206558931441,False,North Zacharyville,government_job,Low
56,68.7,1.62,10.288377908294724,False,Bartonland,student,Low
61,103.2,1.64,11.244828480342694,True,Aprilshire,retired,High
70,118.1,1.87,15.192439796369158,False,Meyersberg,retired,High
71,58.5,1.77,0.8225503553937077,True,Ayersfurt,student,High
59,51.8,1.62,39.40303067986429,True,Sherrishire,unemployed,Low
74,102.8,1.72,42.76602521299462,False,South Michaeltown,freelancer,High
59,109.1,1.89,16.36016908799947,False,Coxmouth,freelancer,Low
21,98.3,1.81,19.366671157717025,False,Jenniferberg,business_owner,High
45,62.8,1.78,19.14257474220041,False,West Scotthaven,retired,Low
53,72.3,1.87,10.002836037483153,False,North Roberthaven,business_owner,High
61,81.4,1.58,1.9202635642897397,False,Robinsonside,retired,Low
48,79.1,1.86,41.111352980632496,False,Munozland,government_job,Medium
38,80.8,1.65,44.465813810930406,True,Joseburgh,student,Low
41,54.0,1.61,15.440547946993984,False,West Davidhaven,government_job,Medium
72,111.0,1.89,11.044818348640716,False,New Joyburgh,freelancer,Low
48,56.4,1.65,49.893109924487135,True,West Aaron,private_job,High
47,111.1,1.58,7.84210920236665,False,Anthonytown,student,Medium
29,115.3,1.69,48.79942893726175,False,Susanberg,unemployed,Low
44,95.3,1.86,2.5480162942618434,False,Allenfort,freelancer,Low
40,102.7,1.72,4.755511893779707,True,Lake Robinfort,retired,Low
55,54.4,1.8,2.1409672299513685,True,Thompsonmouth,government_job,Medium
61,119.5,1.55,0.7381461129686855,True,Aliciaton,retired,High
49,80.7,1.62,39.18249788177688,False,Scottmouth,business_owner,Low
60,73.4,1.83,47.226546639852,False,North Cassidy,unemployed,Low
38,101.9,1.59,17.077577166315212,False,West Luis,retired,Low
58,67.7,1.86,38.2761196525956,False,Port Seantown,unemployed,Low
51,96.0,1.8,1.6051138673654557,False,West Alexander,retired,Medium
58,93.8,1.69,18.045664542577786,False,North Gerald,business_owner,Medium
33,95.2,1.72,7.266209916031727,False,Kevinport,retired,High
72,108.0,1.64,22.16026656459187,True,South Carly,freelancer,Medium
53,108.4,1.65,35.71345355907543,True,Lake Joseph,government_job,High
63,73.0,1.53,2.005173892132043,False,South Vicki,student,Low
68,96.6,1.61,25.648630623128057,False,Carlchester,freelancer,High
54,66.8,1.78,21.15432197345444,False,South Manuel,business_owner,Medium
65,106.1,1.65,32.600092017054685,False,Strongport,student,Low
32,115.8,1.64,2.173464945704453,False,Walkerport,retired,Medium
64,100.1,1.63,21.25206822279802,True,North Danabury,government_job,High
69,106.5,1.67,36.91540335019898,True,Terrellstad,business_owner,High
23,63.1,1.59,24.44699859297938,True,Langview,freelancer,Low
37,102.9,1.58,24.1146318811761,False,North Karistad,unemployed,High
24,106.7,1.75,10.191843858101567,True,Ericberg,business_owner,High
68,103.6,1.54,2.3664462672759425,True,Colemanland,retired,Low
32,86.3,1.61,0.5856016608506955,False,Ambermouth,freelancer,Medium
22,75.9,1.74,1.9594984786272995,True,Tracifurt,student,Medium
31,63.3,1.85,25.26746108813756,False,Ericfurt,government_job,Medium
53,118.3,1.87,34.63086371794675,False,South Jenniferfurt,business_owner,Low
43,63.9,1.55,28.944930882923547,True,South Timothyside,student,High
45,60.0,1.85,11.82508703958754,False,West Kyle,retired,Low
72,66.3,1.78,25.01966738212924,False,North Kevin,retired,High
61,70.4,1.76,14.520865573744334,False,Ritterside,government_job,Low
46,63.2,1.89,46.711511212030096,False,Lake Robert,business_owner,High
57,71.4,1.76,44.63489616753924,False,Matthewstad,unemployed,Low
42,118.6,1.72,8.013401226501681,False,Thomasview,retired,High
21,113.6,1.53,12.912026674692314,True,New Mary,freelancer,High
23,111.9,1.88,42.69145750275655,False,Shieldsborough,unemployed,Medium
28,56.7,1.79,2.0518791479876475,False,West Victoriafurt,retired,Medium
60,87.9,1.77,2.289380734925347,True,West Tracyshire,retired,High
66,115.7,1.6,0.8137622126077031,False,New Christopher,retired,Low
51,67.3,1.79,33.552618587973384,False,South Phyllis,private_job,Low
65,112.6,1.76,28.96798122495627,False,Crawfordport,business_owner,High
56,99.9,1.68,49.19405778309772,False,New Sarah,government_job,High
69,80.6,1.69,3.361914185676883,False,South Stacey,retired,Medium
68,98.6,1.82,2.179734240052964,True,Thompsonshire,retired,High
74,57.5,1.55,24.518945327593794,False,East Kevin,retired,Low
37,97.9,1.81,45.22575658705389,False,Karimouth,government_job,Low
58,101.5,1.88,18.13879600917985,False,Kellerberg,student,High
74,117.3,1.63,7.949289431031965,False,Charleston,retired,High
72,66.5,1.65,18.360540665315774,True,North Julie,retired,High
25,60.1,1.62,35.76892705163228,False,Karenberg,private_job,Low
53,59.6,1.69,1.8000863932622129,True,Lake Amber,retired,Medium
54,60.6,1.85,1.274443950990457,True,Parkerbury,retired,Medium
62,74.0,1.7,26.578488957360268,True,South William,government_job,Low
21,56.0,1.64,3.3705973692591904,True,Caseyport,business_owner,Medium
